customer_id,customer_name,age,income,employment_type,credit_score,state
10926,William Harris,39,86511.77,Self-Employed,749,Ohio
10927,Joseph Johnson,26,79973,Salaried,672,New Jersey
10928,Emily Davis,53,82305.89,Salaried,703,Florida
10929,Samantha Jackson,66,158151.91,Salaried,693,North Carolina
10930,Michael Moore,30,47522.83,Business Owner,807,Florida
10931,Elizabeth Davis,55,99536.24,Self-Employed,690,Washington
10932,Sarah Martin,32,271593.62,Salaried,727,Florida
10933,Thomas Jones,65,87357.05,Contractor,710,Illinois
10934,Ashley Robinson,31,128871.8,Business Owner,674,Illinois
10935,Anthony Jones,27,62121.35,Salaried,644,Pennsylvania
10936,Paul Martin,58,67592.97,Salaried,718,Washington
10937,Joshua Taylor,24,90349.71,Contractor,719,Michigan
10938,David Martin,32,83695.34,Salaried,729,Massachusetts
10939,Andrew Moore,34,54927.87,Salaried,788,Ohio
10940,Emily Wilson,28,128258.24,Salaried,681,Michigan
10941,David White,36,69735.51,Salaried,731,New Jersey
10942,Thomas Clark,60,122783.68,Self-Employed,722,Washington
10943,Charles Harris,61,83644.07,Salaried,640,Virginia
10944,David Anderson,54,168540.07,Self-Employed,825,Florida
10945,Rachel Anderson,45,80901.35,Business Owner,781,Georgia
10946,James Jones,29,58262.59,Salaried,645,Texas
10947,Robert Wilson,26,150171.07,Retired,703,Illinois
10948,Ashley Brown,36,45054.21,Retired,605,Arizona
10949,Rachel Clark,48,73189.42,Self-Employed,697,Virginia
10950,Matthew Miller,65,75709.19,Self-Employed,687,Washington
10951,Michael Taylor,24,143150.23,Salaried,760,Arizona
10952,Andrew Williams,32,108547.35,Self-Employed,602,Massachusetts
10953,Rachel Davis,53,94919.6,Retired,624,New York
10954,Kenneth Thomas,59,188812.81,Self-Employed,623,New Jersey
10955,Sarah Moore,23,92062.03,Salaried,610,Georgia
10956,Elizabeth Johnson,45,46091.8,Salaried,662,New York
10957,Emily Martin,64,50274,Self-Employed,737,Pennsylvania
10958,Amanda Clark,58,43772.92,Salaried,762,California
10959,Samantha Jones,67,84889.69,Salaried,647,Arizona
10960,Matthew Jones,37,82894.1,Salaried,717,North Carolina
10961,Michael Thompson,61,101383.46,Contractor,707,New Jersey
10962,Samantha Taylor,40,95762.41,Business Owner,616,California
10963,Samantha Anderson,28,93566.83,Business Owner,787,Georgia
10964,Ashley Anderson,28,192843.05,Self-Employed,600,Georgia
10965,Emily Clark,54,100266.22,Business Owner,802,Massachusetts
10966,Matthew Martin,53,57451.14,Self-Employed,601,Michigan
10967,Amanda Thomas,52,68201.51,Salaried,752,Virginia
10968,Anthony Brown,66,67880.62,Salaried,629,New York
10969,Jessica Robinson,26,82606.06,Self-Employed,691,Michigan
10970,Matthew Wilson,39,42528.72,Salaried,688,Michigan
10971,David Davis,31,142854.74,Self-Employed,668,Illinois
10972,Kenneth Thompson,40,47098.56,Contractor,756,Illinois
10973,Lauren Garcia,63,108096.35,Contractor,741,California
10974,Paul Anderson,56,129545.9,Salaried,808,Massachusetts
10975,David Jackson,38,119420.59,Salaried,644,Virginia
10976,Kenneth Wilson,53,93671.14,Self-Employed,557,Massachusetts
10977,Joshua Clark,56,88143.44,Salaried,784,Virginia
10978,Ashley Davis,57,187997.57,Salaried,701,Washington
10979,Rachel Davis,64,124073.24,Salaried,700,North Carolina
10980,William Harris,30,45732.81,Salaried,788,Virginia
10981,Jessica Robinson,46,115245.47,Business Owner,722,North Carolina
10982,Robert White,60,51141.18,Self-Employed,635,Washington
10983,Lauren Jackson,47,126889.55,Salaried,762,Arizona
10984,Elizabeth Williams,64,125679.45,Self-Employed,783,Texas
10985,James Miller,61,298676.83,Salaried,611,Georgia
10986,Samantha Thompson,53,93481.36,Contractor,702,Virginia
10987,Ashley Williams,67,79114.36,Salaried,625,Michigan
10988,Lauren Robinson,24,75896.09,Self-Employed,814,Washington
10989,Matthew Robinson,62,116664.88,Salaried,828,Virginia
10990,Joseph White,48,111953.1,Contractor,766,Arizona
10991,Paul Davis,61,109840.76,Retired,737,New York
10992,Richard Robinson,43,156970.8,Salaried,725,California
10993,Elizabeth Thompson,23,112422.94,Salaried,619,Texas
10994,Daniel Martin,65,43089.84,Contractor,734,New Jersey
10995,Lauren Williams,52,70150.7,Retired,791,Ohio
10996,Amanda White,47,92669.87,Business Owner,754,New York
10997,Steven Garcia,42,109534.44,Salaried,740,Massachusetts
10998,Kenneth Jones,43,50124,Salaried,697,Michigan
10999,Sarah Miller,32,150607.07,Business Owner,611,Pennsylvania
11000,Daniel Moore,44,73213.47,Business Owner,720,North Carolina
11001,Paul Garcia,62,136795.78,Salaried,850,Massachusetts
11002,Joseph Johnson,35,132305.8,Self-Employed,623,Pennsylvania
11003,Sarah Martin,32,64381.93,Salaried,637,Illinois
11004,William Jackson,66,121049.45,Self-Employed,614,California
11005,Steven Martin,62,154872.87,Self-Employed,684,Texas
11006,Robert Brown,52,94292.13,Self-Employed,815,North Carolina
11007,Michael Clark,50,120451.59,Self-Employed,717,Michigan
11008,Sarah Brown,54,50257.38,Self-Employed,812,Ohio
11009,James Garcia,34,49837.7,Salaried,693,Washington
11010,Steven Anderson,51,107843.74,Salaried,686,Arizona
11011,Emily Martin,42,36363.88,Business Owner,845,California
11012,Anthony Davis,30,65129.77,Self-Employed,807,Florida
11013,William Wilson,28,83831.45,Contractor,623,Texas
11014,Amanda Martinez,53,121071.86,Salaried,776,Massachusetts
11015,Richard Wilson,46,170249.58,Self-Employed,661,Michigan
11016,Mark Thomas,32,140738.25,Salaried,622,Georgia
11017,Matthew White,27,47481.22,Salaried,738,Arizona
11018,Emily Anderson,29,74717.59,Self-Employed,614,New Jersey
11019,James Harris,47,107741.03,Contractor,739,California
11020,Jennifer Robinson,42,72209.48,Salaried,787,Florida
11021,Paul Moore,65,107753.28,Self-Employed,660,Arizona
11022,David Garcia,46,54106.89,Salaried,775,Illinois
11023,Michael Jones,65,55302.85,Salaried,627,Texas
11024,Steven Thomas,47,316321.03,Salaried,732,Illinois
11025,Joshua Jones,48,70595.79,Salaried,724,Ohio
11026,Joseph Jones,65,84086.19,Salaried,724,Texas
11027,Charles White,25,149856.95,Salaried,698,North Carolina
11028,Richard Anderson,38,87760.04,Salaried,760,Arizona
11029,Emily Clark,30,169448.63,Salaried,736,Illinois
11030,Ashley Martin,55,303400.16,Salaried,638,Michigan
11031,Matthew Miller,48,101425.68,Self-Employed,767,Georgia
11032,Emily White,37,350000,Salaried,819,North Carolina
11033,Ashley Johnson,42,72793.73,Contractor,630,Illinois
11034,Joseph Harris,58,30000,Salaried,531,New Jersey
11035,Samantha Garcia,38,105310.39,Salaried,761,Texas
11036,Ashley Garcia,51,117500.73,Self-Employed,790,North Carolina
11037,Lauren Williams,53,48528.96,Contractor,631,California
11038,Amanda Williams,42,46584.09,Salaried,850,Pennsylvania
11039,Mark Harris,56,57939.43,Salaried,657,Massachusetts
11040,Daniel Miller,41,39566.2,Self-Employed,812,Washington
11041,Joseph Robinson,54,88090.41,Salaried,790,Texas
11042,James Jackson,43,63134.71,Self-Employed,807,North Carolina
11043,Michael Jackson,42,201695.66,Retired,707,Florida
11044,Ashley Thompson,48,149912.76,Business Owner,833,Virginia
11045,David Martinez,32,78571.05,Salaried,665,Florida
11046,Charles Taylor,60,79846.61,Salaried,777,New Jersey
11047,Samantha Jackson,63,173731.23,Salaried,765,Georgia
11048,Elizabeth Johnson,33,129334.49,Self-Employed,712,Pennsylvania
11049,Elizabeth Robinson,36,42979.76,Salaried,734,New York
11050,William Martinez,37,96361.42,Business Owner,673,Texas
11051,Andrew Johnson,61,108624.17,Salaried,800,Michigan
11052,Jessica Wilson,55,97656.91,Salaried,633,New York
11053,Joseph Martinez,46,138947.41,Contractor,727,Illinois
11054,Thomas Jackson,40,70967.85,Salaried,529,Ohio
11055,Charles Davis,59,37530.06,Self-Employed,787,Ohio
11056,Andrew Wilson,51,146332.48,Salaried,685,Washington
11057,Paul Harris,24,53500.54,Retired,713,Michigan
11058,Paul Harris,67,70642.55,Business Owner,686,Arizona
11059,Jennifer Williams,29,99715.69,Salaried,723,New Jersey
11060,Michael Moore,46,44858.74,Salaried,691,Georgia
11061,Jessica Garcia,55,81226.02,Self-Employed,811,California
11062,Mark Garcia,61,52216.72,Self-Employed,781,New Jersey
11063,David Harris,28,62689.03,Business Owner,642,Michigan
11064,Sarah Garcia,23,53226.05,Self-Employed,548,Ohio
11065,James Harris,60,48575.2,Self-Employed,810,New Jersey
11066,Paul Garcia,52,128229.36,Business Owner,718,New York
11067,Elizabeth Wilson,27,118727.08,Salaried,667,Texas
11068,Andrew Johnson,52,90725.3,Salaried,757,Ohio
11069,Michael Johnson,59,64806.33,Retired,542,California
11070,Emily Jackson,47,47595.45,Business Owner,662,Illinois
11071,Samantha Anderson,44,30000,Salaried,754,New York
11072,Elizabeth Garcia,26,64378.44,Business Owner,639,Illinois
11073,William Brown,38,72272.06,Salaried,596,Texas
11074,Jennifer Garcia,34,98507.58,Salaried,673,California
11075,Jennifer Wilson,35,133162.83,Salaried,697,Ohio
11076,Jennifer Williams,49,82705.39,Salaried,696,Arizona
11077,Rachel Wilson,29,87998.86,Retired,789,Washington
11078,David Anderson,24,62679.25,Salaried,742,New York
11079,Ashley Jones,60,78603.88,Salaried,679,Texas
11080,James Williams,46,109052.91,Salaried,737,Ohio
11081,Mark Clark,55,54134.41,Salaried,731,Michigan
11082,Joshua Moore,47,82411.17,Salaried,807,Virginia
11083,Andrew Thomas,36,87316.05,Salaried,763,Florida
11084,William Johnson,67,53872.62,Contractor,850,New Jersey
11085,William Johnson,55,49700.15,Salaried,746,Illinois
11086,Jessica White,66,163036.55,Contractor,688,Texas
11087,Ashley Davis,41,124521.59,Salaried,691,Pennsylvania
11088,Paul Miller,49,71889.64,Self-Employed,608,New York
11089,Kenneth Brown,23,83157.97,Salaried,637,New Jersey
11090,Robert Thompson,63,123727.4,Contractor,715,Virginia
11091,Richard Robinson,39,52453.13,Retired,778,Ohio
11092,Thomas Wilson,50,83471.5,Salaried,652,New Jersey
11093,Amanda Wilson,23,127290.14,Contractor,633,Virginia
11094,Richard Miller,48,57151.96,Salaried,754,Texas
11095,Amanda Brown,51,94489.04,Salaried,635,California
11096,Mark Davis,40,33345.03,Self-Employed,850,Michigan
11097,Matthew Garcia,39,87822.89,Salaried,811,Illinois
11098,Emily Johnson,57,79918.04,Salaried,735,Illinois
11099,Sarah Garcia,63,211500.61,Salaried,695,Texas
11100,Emily Johnson,30,94741.76,Salaried,706,Ohio
11101,Paul Thomas,64,68048.84,Salaried,735,Florida
11102,James Thompson,31,109854.41,Business Owner,672,Massachusetts
11103,William Davis,46,94645.72,Salaried,668,New Jersey
11104,Charles Martinez,52,53708.94,Business Owner,625,Washington
11105,Lauren Thompson,61,85661.78,Salaried,799,New York
11106,Daniel White,56,216187.44,Salaried,650,Georgia
11107,Emily Wilson,66,104998.8,Salaried,703,Florida
11108,Joseph Williams,26,41521.14,Contractor,847,Georgia
11109,Mark Jackson,60,76058.02,Salaried,709,Ohio
11110,Jessica Jones,67,102895.18,Retired,639,Texas
11111,Emily Martinez,24,81752.4,Contractor,743,Massachusetts
11112,Amanda Martinez,58,170538.38,Salaried,624,Illinois
11113,Amanda Taylor,23,70099.84,Self-Employed,711,New York
11114,Rachel Harris,32,188688.25,Salaried,715,New York
11115,Mark Martin,39,63932.03,Salaried,648,Arizona
11116,Lauren Davis,57,86234.11,Salaried,718,Texas
11117,James Brown,49,152026.75,Salaried,692,Illinois
11118,Jessica Moore,30,40063.36,Salaried,704,Arizona
11119,James Thomas,45,56252.37,Contractor,671,Illinois
11120,Samantha Harris,58,113353.15,Salaried,684,Virginia
11121,Lauren Harris,33,176214.32,Business Owner,634,Ohio
11122,John Johnson,36,62496.42,Salaried,850,Illinois
11123,Amanda Robinson,62,112746.33,Self-Employed,850,Ohio
11124,Andrew Jones,31,49450.22,Self-Employed,702,Ohio
11125,Elizabeth Jones,37,111489.38,Self-Employed,749,Washington
11126,Amanda Johnson,39,183047.15,Salaried,691,Massachusetts
11127,Mark Taylor,51,74558.8,Self-Employed,616,New Jersey
11128,Joshua Robinson,49,68819.96,Salaried,680,California
11129,Kenneth Harris,45,160164.48,Business Owner,850,New Jersey
11130,Jennifer Taylor,49,120019.04,Self-Employed,712,Massachusetts
11131,Jessica Martinez,55,138492.84,Salaried,554,Texas
11132,James Robinson,38,151256.21,Self-Employed,715,North Carolina
11133,Elizabeth Jackson,40,81974.3,Contractor,697,North Carolina
11134,Emily Thompson,56,138678.98,Salaried,842,California
11135,Kenneth Clark,38,204742.81,Salaried,715,Georgia
11136,Emily Anderson,44,72028.4,Salaried,638,Georgia
11137,Thomas Jackson,29,131850.25,Salaried,627,Washington
11138,Emily Harris,42,70357.63,Salaried,615,Massachusetts
11139,Ashley Thomas,62,172376.73,Salaried,728,California
11140,Michael Davis,53,112747.29,Self-Employed,579,California
11141,Andrew Miller,63,46404.7,Salaried,631,Texas
11142,Steven Martinez,55,94272.42,Salaried,697,California
11143,Joseph Martinez,48,66920.12,Contractor,803,Illinois
11144,Rachel Williams,66,128060.06,Salaried,722,Pennsylvania
11145,Samantha Martin,64,79356.21,Contractor,682,Massachusetts
11146,Matthew Harris,25,81429.29,Salaried,705,Illinois
11147,Michael Taylor,29,117517.94,Salaried,771,Illinois
11148,Matthew Wilson,66,68872.24,Salaried,733,California
11149,Jennifer Davis,48,30000,Contractor,782,Ohio
11150,Joshua Martin,32,66268.07,Salaried,778,Georgia
11151,Amanda Taylor,61,64582.48,Business Owner,692,Virginia
11152,Amanda Harris,28,176636.77,Salaried,636,Arizona
11153,David Harris,48,39276.47,Salaried,704,North Carolina
11154,Daniel Clark,52,199786.66,Retired,749,Pennsylvania
11155,Jennifer Harris,24,91765.45,Retired,690,Virginia
11156,Sarah Johnson,33,104183.49,Salaried,616,Ohio
11157,Jennifer Jones,56,78967.61,Contractor,706,Georgia
11158,Ashley Jackson,52,78419.94,Self-Employed,687,Arizona
11159,Rachel Anderson,25,64918.32,Contractor,703,Arizona
11160,Emily Taylor,43,224017.65,Contractor,717,California
11161,Andrew Davis,41,61156.49,Retired,792,Washington
11162,Sarah Brown,66,106417.57,Self-Employed,617,Illinois
11163,William Anderson,50,93758.57,Retired,565,California
11164,Robert Anderson,57,86794.74,Salaried,766,Arizona
11165,Daniel Brown,33,137388.29,Contractor,713,North Carolina
11166,Sarah Robinson,43,110795.8,Self-Employed,643,Massachusetts
11167,Rachel Davis,56,36896.09,Contractor,625,Virginia
11168,Megan Robinson,53,38399.95,Business Owner,639,Florida
11169,Joshua Johnson,31,66759.02,Salaried,791,Pennsylvania
11170,John White,25,166828.77,Business Owner,674,Texas
11171,Kenneth Thomas,23,212513.48,Salaried,680,Florida
11172,Joshua White,46,71817.85,Salaried,585,Virginia
11173,Daniel Garcia,26,87933.32,Retired,680,Georgia
11174,Jessica Wilson,59,49762.64,Retired,718,Florida
11175,Jessica Harris,41,100157.51,Salaried,790,Virginia
11176,Thomas Jones,45,98870.32,Salaried,719,Virginia
11177,Thomas Thompson,36,63189.54,Salaried,622,Massachusetts
11178,William Thomas,41,80942.61,Self-Employed,563,Texas
11179,Lauren Johnson,40,107813.66,Salaried,689,New Jersey
11180,Andrew Miller,34,194136.81,Salaried,771,Florida
11181,Elizabeth Williams,66,215233.3,Salaried,617,Washington
11182,Joshua Martin,43,296780.66,Salaried,719,Arizona
11183,Michael Moore,53,63466.74,Retired,611,Georgia
11184,William Thomas,58,30000,Salaried,850,New York
11185,James White,53,89509.1,Business Owner,653,New Jersey
11186,Thomas Wilson,55,49443.76,Self-Employed,607,Virginia
11187,Amanda Clark,44,109182.8,Retired,719,California
11188,Steven Thompson,29,72400.54,Salaried,603,Texas
11189,Matthew White,30,59931.09,Salaried,603,New York
11190,Matthew Brown,37,83277.95,Business Owner,700,Arizona
11191,Megan Wilson,43,139943.92,Salaried,795,Pennsylvania
11192,Daniel Wilson,40,102675.36,Salaried,666,New Jersey
11193,Jennifer Martin,67,85009.98,Salaried,658,Washington
11194,David Johnson,41,57340.03,Self-Employed,559,Florida
11195,Kenneth Williams,56,49798.46,Salaried,764,Arizona
11196,William Thompson,66,102103.63,Business Owner,687,Washington
11197,Jessica Wilson,51,70323.12,Business Owner,644,Washington
11198,Jessica Miller,59,53352.2,Salaried,795,Texas
11199,Steven Williams,58,111048.57,Contractor,597,Washington
11200,Jennifer Johnson,34,85260.92,Contractor,804,New York
11201,Lauren Moore,36,74551.88,Business Owner,631,New Jersey
11202,Thomas Taylor,51,182457.65,Business Owner,783,New Jersey
11203,Kenneth Clark,24,62454.71,Salaried,631,Virginia
11204,Lauren Harris,33,135994.05,Retired,625,Ohio
11205,Rachel Jones,26,91558.39,Retired,736,Arizona
11206,James Harris,42,105985.84,Salaried,698,Texas
11207,Lauren Anderson,54,90073.46,Self-Employed,763,Georgia
11208,Megan Martin,49,136675.89,Business Owner,651,Michigan
11209,Ashley Davis,56,178849.31,Business Owner,677,New York
11210,Jennifer Harris,41,45592.22,Business Owner,726,Illinois
11211,Jennifer Clark,26,153169.3,Salaried,597,Massachusetts
11212,Paul Clark,45,75092.05,Salaried,662,Illinois
11213,Daniel Jackson,62,101913.15,Contractor,653,Virginia
11214,Samantha Johnson,46,98772.98,Salaried,691,Florida
11215,Joseph Johnson,56,66714.81,Salaried,665,Florida
11216,Jessica Miller,28,65363.9,Salaried,660,Georgia
11217,William Johnson,34,94142.46,Salaried,705,Texas
11218,Ashley Miller,34,64134.96,Business Owner,553,Pennsylvania
11219,Lauren Martinez,33,119861.51,Salaried,652,California
11220,Daniel Davis,48,41744.33,Contractor,659,Michigan
11221,Megan Davis,64,78614.02,Contractor,713,Ohio
11222,Joshua Garcia,50,165804.21,Salaried,648,Ohio
11223,Elizabeth Thompson,25,78886.92,Self-Employed,642,North Carolina
11224,Kenneth Davis,65,54628.02,Contractor,568,Illinois
11225,Joseph Thomas,28,82438.79,Salaried,708,Pennsylvania
11226,Rachel Jackson,24,52845.05,Salaried,611,Arizona
11227,Matthew Martin,26,124498.22,Self-Employed,762,North Carolina
11228,William Williams,64,90432.31,Contractor,729,New York
11229,Matthew Thompson,52,76075.21,Salaried,594,Illinois
11230,Elizabeth Johnson,29,119801.57,Self-Employed,673,Florida
11231,William Jackson,62,82232.93,Business Owner,782,Pennsylvania
11232,Ashley Robinson,55,60969.96,Business Owner,675,Arizona
11233,Anthony Brown,63,72914.63,Salaried,753,Massachusetts
11234,Joseph Thompson,42,58795.06,Salaried,656,Washington
11235,Emily Wilson,41,50451.01,Self-Employed,730,Michigan
11236,Andrew Jones,67,114262.47,Self-Employed,501,Texas
11237,Andrew Thomas,29,62077.19,Salaried,742,Illinois
11238,William Brown,32,63458.1,Self-Employed,556,Pennsylvania
11239,Jennifer Moore,40,130863.82,Salaried,626,Virginia
11240,William Jackson,25,44857.73,Salaried,677,Pennsylvania
11241,Steven Thompson,51,57351.46,Salaried,771,Georgia
11242,William Garcia,48,65263.68,Self-Employed,632,Washington
11243,Samantha Martinez,43,181173.35,Salaried,726,Georgia
11244,William Taylor,56,78071.76,Business Owner,669,Texas
11245,Daniel Robinson,46,92374.24,Salaried,841,Georgia
11246,Megan Martinez,59,87535.6,Salaried,582,Texas
11247,Elizabeth Taylor,66,46993.46,Contractor,850,Michigan
11248,James Williams,63,101715.23,Self-Employed,690,North Carolina
11249,Richard Wilson,48,127789.89,Self-Employed,731,Pennsylvania
11250,Paul Martin,54,192311.9,Self-Employed,707,Georgia
11251,Richard Jackson,40,77384.46,Salaried,660,Florida
11252,Steven Brown,67,113306.82,Salaried,696,Pennsylvania
11253,Joseph Martinez,34,132310.91,Business Owner,664,Massachusetts
11254,Steven White,24,88295.14,Salaried,780,New York
11255,Daniel Williams,40,234500.55,Self-Employed,790,New Jersey
11256,Thomas Garcia,38,218006.45,Business Owner,661,Texas
11257,Megan Thomas,46,172572.81,Salaried,745,Michigan
11258,Emily Wilson,27,46875.49,Self-Employed,748,California
11259,Megan Thomas,61,76176.68,Salaried,660,Virginia
11260,Emily Thomas,55,124550.55,Salaried,809,North Carolina
11261,Andrew Clark,65,89694.66,Salaried,721,Georgia
11262,Paul Harris,44,38117.15,Contractor,651,Georgia
11263,Anthony Miller,33,96187.31,Salaried,721,Michigan
11264,William Moore,47,227419.47,Self-Employed,571,New York
11265,Joshua Williams,23,189979.07,Contractor,653,Illinois
11266,Lauren Wilson,35,130111.73,Business Owner,824,New Jersey
11267,Lauren Garcia,33,90029.42,Business Owner,692,Pennsylvania
11268,Michael Moore,62,86775.5,Salaried,705,Texas
11269,William Garcia,33,99762.95,Self-Employed,667,Illinois
11270,Daniel Davis,44,68399.31,Business Owner,630,New Jersey
11271,Amanda White,59,69138.49,Self-Employed,638,Massachusetts
11272,James Johnson,23,94480.52,Salaried,850,Illinois
11273,James Williams,31,232620.2,Business Owner,668,Virginia
11274,Anthony Moore,30,114554.71,Salaried,690,Washington
11275,Daniel Robinson,23,98270.58,Self-Employed,653,Arizona
11276,Andrew Martin,50,146778.36,Business Owner,643,Michigan
11277,David Jones,35,194641.44,Self-Employed,665,California
11278,Joseph Miller,51,152934.4,Business Owner,761,Virginia
11279,Jessica Anderson,57,52994.98,Salaried,547,Washington
11280,Robert White,57,199682.87,Self-Employed,642,North Carolina
11281,William Robinson,38,132893.95,Salaried,786,Michigan
11282,James White,32,47850.9,Retired,619,Ohio
11283,Matthew Thompson,66,74195.9,Salaried,801,Texas
11284,Samantha Wilson,28,30671.39,Salaried,668,Michigan
11285,Kenneth Thompson,54,59178.33,Business Owner,560,Pennsylvania
11286,Steven Taylor,42,83517.61,Contractor,741,Florida
11287,Matthew Martin,66,100202.18,Contractor,551,New York
11288,Rachel Miller,26,72069.2,Salaried,700,California
11289,Thomas Martin,42,95395.6,Business Owner,727,Ohio
11290,Matthew Jones,52,67757.9,Salaried,720,Arizona
11291,John Davis,39,106064.51,Business Owner,669,Georgia
11292,Paul Miller,60,86120.13,Salaried,784,Massachusetts
11293,Jessica Moore,63,115305.45,Business Owner,641,Florida
11294,Charles Jones,42,135809.68,Salaried,792,Pennsylvania
11295,Anthony White,40,123511.66,Salaried,635,Texas
11296,Joshua White,25,76936.95,Business Owner,696,Michigan
11297,Matthew Jones,56,37530.83,Salaried,636,Massachusetts
11298,Rachel Thompson,64,109657.27,Business Owner,614,Illinois
11299,Megan Harris,31,43484.01,Salaried,633,Washington
11300,Jennifer Clark,65,125591.28,Retired,573,Washington
11301,Charles Martinez,38,152716.07,Contractor,687,New York
11302,Joshua Robinson,38,139788.87,Business Owner,577,Massachusetts
11303,Lauren Robinson,30,156287.46,Salaried,719,Virginia
11304,Samantha Robinson,56,145348.53,Salaried,806,Georgia
11305,Sarah Clark,61,56926.9,Business Owner,683,Arizona
11306,Samantha Clark,31,46237.15,Salaried,790,Washington
11307,Paul Wilson,37,30000,Contractor,624,Georgia
11308,David Williams,58,90344.76,Retired,684,Virginia
11309,Sarah Robinson,34,107260.5,Salaried,663,Arizona
11310,Emily Davis,27,101355.74,Business Owner,728,Illinois
11311,David Martinez,67,83286.74,Retired,843,North Carolina
11312,John Clark,54,137499.72,Salaried,676,Arizona
11313,David White,66,99130.42,Salaried,634,Florida
11314,Elizabeth Miller,35,39618,Self-Employed,779,Florida
11315,Robert Harris,46,43759.23,Business Owner,842,Ohio
11316,Megan Garcia,45,155308.61,Business Owner,725,Massachusetts
11317,Anthony Brown,65,109745.1,Salaried,788,Texas
11318,David Martinez,51,42456.33,Salaried,762,Texas
11319,Paul Martin,45,159549.01,Retired,750,Michigan
11320,Jennifer Robinson,60,70047.51,Salaried,565,Florida
11321,Thomas Davis,61,152027.16,Self-Employed,819,Massachusetts
11322,Kenneth Robinson,43,69280.72,Self-Employed,850,Illinois
11323,Elizabeth Brown,58,149598,Business Owner,636,Massachusetts
11324,Megan Martin,45,124446.08,Retired,657,California
11325,Jennifer Robinson,30,68973.17,Business Owner,703,Texas
11326,John Jackson,31,68494.6,Contractor,686,Ohio
11327,James Brown,67,163848.88,Self-Employed,710,New York
11328,Charles Clark,39,101839.8,Salaried,744,Massachusetts
11329,Emily Jackson,50,50624.08,Salaried,691,New Jersey
11330,Robert Miller,45,53424.94,Retired,781,New York
11331,James Robinson,60,67318.62,Self-Employed,630,Texas
11332,Anthony Garcia,42,78554.03,Salaried,753,California
11333,John Robinson,53,47411.94,Salaried,757,Massachusetts
11334,Andrew White,48,194539.01,Business Owner,737,Texas
11335,Jessica Jones,67,54099.12,Self-Employed,746,North Carolina
11336,Steven Jackson,67,51588.14,Salaried,727,Arizona
11337,Amanda Thomas,42,34950.97,Business Owner,659,Washington
11338,Joshua Thomas,27,78337.14,Salaried,678,Illinois
11339,Charles Anderson,43,73277.25,Salaried,602,North Carolina
11340,Jennifer Miller,44,120879.01,Salaried,820,Virginia
11341,Matthew Miller,56,67325.93,Salaried,599,Washington
11342,Sarah Johnson,23,83010.76,Business Owner,731,Illinois
11343,Mark Wilson,39,78630.56,Business Owner,648,California
11344,Kenneth Moore,28,84707.96,Contractor,747,Pennsylvania
11345,Richard Harris,42,70108.73,Salaried,668,Virginia
11346,Amanda Thomas,34,61820.76,Salaried,850,North Carolina
11347,Jessica Taylor,38,93032.77,Salaried,745,Florida
11348,Andrew Williams,65,144902.11,Salaried,740,Georgia
11349,Joshua Jones,25,287518.54,Salaried,669,Georgia
11350,Megan Davis,61,50528.44,Salaried,653,Illinois
11351,David Williams,59,54806.6,Salaried,628,Pennsylvania
11352,James Miller,23,79693.88,Self-Employed,758,Virginia
11353,Joseph Moore,53,129283.4,Salaried,626,Florida
11354,James Jones,55,95672.36,Business Owner,735,Virginia
11355,Megan Miller,62,63233.61,Salaried,659,Florida
11356,Samantha Thompson,27,128065.84,Salaried,712,Ohio
11357,Robert Wilson,25,44622.73,Self-Employed,625,North Carolina
11358,James Wilson,46,71090.07,Contractor,699,Illinois
11359,Anthony Thompson,28,57075.65,Business Owner,609,Georgia
11360,Daniel Thompson,39,52351.2,Retired,700,Illinois
11361,Paul Martin,24,44739.69,Business Owner,661,Virginia
11362,Charles Jackson,59,61714.1,Self-Employed,637,Illinois
11363,James Johnson,38,60479.35,Salaried,661,Illinois
11364,Ashley Martinez,45,40545.77,Salaried,730,Florida
11365,Robert White,33,41225.95,Salaried,590,Florida
11366,Michael Robinson,56,58157.66,Salaried,659,Illinois
11367,John Brown,44,106350.55,Self-Employed,500,Massachusetts
11368,Jennifer Williams,55,47642.7,Salaried,817,Georgia
11369,William Robinson,61,100817.21,Salaried,778,New Jersey
11370,Robert Davis,63,84495.18,Salaried,741,California
11371,Megan Clark,56,105740.54,Salaried,728,Arizona
11372,Michael Thompson,53,37975.89,Salaried,687,Florida
11373,Lauren Jones,31,55044.65,Contractor,791,New York
11374,Paul White,52,112845.26,Salaried,671,Michigan
11375,Daniel Davis,44,215661.14,Contractor,657,Arizona
11376,Matthew Garcia,39,61736.22,Contractor,654,California
11377,James White,43,36785.05,Salaried,785,Washington
11378,Paul Martin,46,97134.88,Salaried,708,Georgia
11379,Jessica Miller,25,165431.6,Self-Employed,761,California
11380,Mark Anderson,28,91469.79,Salaried,736,Virginia
11381,Steven Moore,35,60560.1,Self-Employed,850,Michigan
11382,Jennifer Martin,58,60921.18,Contractor,590,Illinois
11383,Matthew Robinson,55,137692.85,Salaried,643,Michigan
11384,Paul Davis,24,281176.31,Retired,657,New Jersey
11385,Emily Taylor,62,167225.99,Salaried,733,Florida
11386,Lauren Martinez,28,114757.22,Retired,717,Pennsylvania
11387,James Miller,60,106949.68,Business Owner,705,Arizona
11388,Anthony Harris,41,80844.25,Contractor,710,New Jersey
11389,Kenneth Martinez,55,90460.78,Salaried,676,Georgia
11390,William White,42,79953.46,Salaried,734,Virginia
